@relation 'spam-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R8,12'

@attribute account_age numeric
@attribute no_follower numeric
@attribute no_following numeric
@attribute no_userfavourites numeric
@attribute no_lists numeric
@attribute no_tweets numeric
@attribute no_retweets numeric
@attribute no_hashtag numeric
@attribute no_usermention numeric
@attribute no_urls numeric
@attribute no_char numeric
@attribute no_digits numeric
@attribute class {spammer,non-spammer}

@data
806,2,4,0,0,89,0,1,0,1,21,0,spammer
80,984,1673,120,0,2084,552,0,1,1,118,7,spammer
0,0,0,0,0,2,0,0,1,1,12,0,spammer
1242,13,35,0,0,380,0,0,0,1,57,4,spammer
192,189,220,219,0,683,0,0,0,1,78,6,spammer
59,212,212,280,0,1806,0,2,0,1,96,2,spammer
17,74,37,2,0,540,432,0,1,1,118,7,spammer
741,579,1996,0,0,1402,0,0,0,5,4,0,spammer
1688,2,25,0,0,1579,0,0,0,1,15,4,spammer
466,171,339,300,0,5427,0,2,1,1,89,2,spammer
1346,36,56,0,1,129,0,0,0,2,91,2,spammer
1833,3,1,0,0,144,0,0,0,1,57,10,spammer
276,225,162,2159,1,16765,0,2,1,1,82,4,spammer
642,89,55,40,0,1362,0,1,0,1,55,6,spammer
964,0,3,0,0,790,0,0,0,1,38,3,spammer
467,192,1997,2249,0,6302,0,2,0,1,97,2,spammer
168,420,762,9,0,243,0,0,0,1,61,0,spammer
1233,36,413,3,0,324,0,0,0,1,37,0,spammer
1575,4,402,0,0,161,0,0,0,2,65,20,spammer
577,177,293,0,0,1312,0,0,0,1,64,0,spammer
693,0,9,0,0,2,0,0,0,1,0,0,spammer
1418,1,403,0,0,1,126,3,1,1,70,2,spammer
963,16511,31,1,106,504052,0,7,0,1,62,0,spammer
545,415,658,282,0,4875,0,1,1,1,114,0,spammer
495,1,1,0,0,13,0,0,0,2,58,2,spammer
1110,7,91,18,0,2237,0,0,0,1,32,0,spammer
97,35,56,2,0,1846,0,0,0,1,75,2,spammer
644,1054,1181,0,2,25924,0,2,0,1,49,0,spammer
330,797,580,76,5,2197,0,1,0,1,55,6,spammer
202,1472,1998,3083,1,16538,0,2,1,1,84,4,spammer
710,1170,1245,1480,1,9917,0,1,0,1,55,6,spammer
0,0,0,0,0,2,0,0,1,1,10,0,spammer
181,26,38,0,0,638,0,0,0,1,67,3,spammer
395,1,2,0,0,103,0,0,0,1,27,0,spammer
82,461,1575,1,0,2530,412,0,1,1,27,0,spammer
972,0,92,0,0,913,1,0,1,1,98,20,spammer
94,267,221,250,0,993,0,2,0,1,92,2,spammer
44,110,670,0,0,933,603,0,1,1,38,0,spammer
137,117,143,173,0,4711,0,2,0,1,91,2,spammer
89,369,1428,1,1,2403,2682,0,1,1,44,0,spammer
1050,443,447,0,2,1846,0,0,0,1,34,1,spammer
116,2,22,0,0,579,0,0,0,2,73,20,spammer
663,534,521,6,0,3738,332,0,1,1,118,7,spammer
1361,2,158,1,0,147,4,1,1,1,44,0,spammer
696,0,374,0,0,836,0,0,0,1,19,0,spammer
714,0,180,0,0,659,0,0,0,1,24,0,spammer
238,2746,1736,129,3,27393,0,1,0,1,45,8,spammer
704,1582,1493,75,0,9542,0,1,0,1,78,0,spammer
36,1262,1069,89,0,3663,502,0,1,1,118,7,spammer
28,6,7,0,0,444,183,0,1,1,81,0,spammer
565,327,374,5,0,217,0,4,0,1,52,0,spammer
241,890,908,2078,3,7781,0,2,1,1,99,5,spammer
96,444,1642,1,0,2567,1722,0,1,1,41,0,spammer
518,1313,597,1805,1,35002,0,1,0,1,55,6,spammer
336,0,54,1,0,109,0,0,0,1,36,0,spammer
39,74,638,0,0,691,2232,0,1,1,40,0,spammer
864,31,239,113,0,484,8,1,1,1,113,4,spammer
1431,580,638,884,2,16278,0,1,0,1,58,4,spammer
725,2,208,0,0,898,0,0,0,1,54,0,spammer
112,349,26,4,0,1830,0,1,0,1,67,3,spammer
903,1256,794,34,46,69575,0,2,0,1,72,1,spammer
955,3,6,0,0,108,0,1,0,1,20,0,spammer
935,1,1,0,0,847,0,0,0,1,53,0,spammer
440,4,35,2,0,86,0,0,1,1,13,0,spammer
269,594,918,2375,3,16665,0,1,0,1,55,6,spammer
395,1695,1896,1331,1,9936,0,2,1,1,100,6,spammer
1824,1434,673,488,157,4540,0,0,1,1,121,0,spammer
64,1663,1421,67,0,5274,652,0,1,1,118,7,spammer
90,257,247,346,0,3095,672,0,1,1,118,7,spammer
1124,20,306,2,0,34,0,0,0,2,25,0,spammer
203,574,546,341,0,696,0,0,0,1,81,4,spammer
4,6,3,0,0,19,0,2,0,1,92,2,spammer
179,64,2002,581,0,2200,1640,0,1,1,114,4,spammer
33,0,0,0,0,86,2058,0,1,1,50,0,spammer
1489,62,353,0,2,4849,0,0,0,1,30,0,spammer
443,688,570,40,1,1461,0,1,0,1,55,6,spammer
68,1,694,0,0,96,7,0,1,2,71,21,spammer
724,5406,5286,5193,16,56201,0,1,0,1,117,19,spammer
115,2095,2036,10,0,4,423,2,1,1,118,3,spammer
907,1727,1697,221,2,31774,0,1,0,1,55,6,spammer
1705,0,3,0,0,1253,0,0,0,1,56,0,spammer
1083,1745,1495,12965,8,77595,0,1,0,1,55,6,spammer
551,606,622,202,0,10963,0,1,0,1,55,6,spammer
88,484,1679,1,0,2256,811,0,1,1,41,0,spammer
959,786,1988,128,1,1416,135,0,1,1,44,0,spammer
93,48,157,2,0,661,0,0,1,1,113,0,spammer
959,448,221,10154,2,41763,0,1,0,1,55,6,spammer
1483,15,354,329,0,119,0,0,0,2,63,20,spammer
361,0,218,0,0,622,0,0,0,1,34,1,spammer
672,531,281,3207,0,6680,0,0,0,1,99,6,spammer
738,4,325,0,0,7,0,0,0,1,0,0,spammer
159,200,36,14,0,1293,569,0,1,1,118,7,spammer
497,498,1,48,12,24121,0,0,0,1,22,0,spammer
272,82,203,36,0,1583,0,2,0,1,81,1,spammer
785,1,13,0,0,26,0,0,0,1,68,0,spammer
443,222,355,156,0,9277,0,1,0,1,55,6,spammer
112,847,1063,726,0,1781,0,0,0,1,74,1,spammer
571,832,524,1851,4,65813,0,1,1,1,93,0,spammer
693,25,348,2,0,115,0,0,0,1,39,0,spammer
380,1864,1314,5202,1,3772,0,0,1,1,14,0,spammer
1237,579,571,631,5,8611,0,1,0,1,55,6,spammer
980,10,54,3,0,612,0,0,0,2,60,7,spammer
893,0,2,0,0,603,0,0,0,1,47,0,spammer
1525,32,42,3006,0,2202,0,0,0,1,95,0,spammer
1047,5,464,0,1,309,0,0,0,1,55,0,spammer
753,7,57,6,0,1085,0,0,0,1,46,0,spammer
97,25,28,0,0,104,0,0,0,1,37,4,spammer
635,0,0,0,0,838,3,0,1,2,70,23,spammer
1720,3,8,0,0,28,0,0,0,1,51,0,spammer
525,1434,1267,3822,0,5416,0,0,0,1,100,7,spammer
158,11,910,0,0,334,0,1,0,1,27,0,spammer
319,1,7,0,0,110,0,1,0,1,27,1,spammer
470,1,10,0,0,55,0,1,0,1,31,0,spammer
1088,555,834,101,10,37696,0,1,2,1,75,4,spammer
893,0,2,0,0,549,0,0,0,1,18,0,spammer
356,29125,20273,37421,69,14054,0,0,0,1,103,10,spammer
108,845,692,477,0,1578,0,0,0,1,101,8,spammer
1375,509,547,1,15,7162,0,0,0,1,11,0,spammer
1711,1816,100,0,71,82397,0,2,0,1,70,0,spammer
131,1111,1293,7,0,1148,179,0,1,1,118,7,spammer
562,1071,657,0,1,9297,0,1,0,1,103,15,spammer
813,1603,1919,438,1,3952,0,1,0,1,85,0,spammer
1071,4838,1310,0,138,98550,0,0,0,1,113,0,spammer
0,219,52,0,0,5,172,0,1,1,46,0,spammer
1739,435,2001,5,2,2274,0,0,0,1,27,0,spammer
828,0,4,0,0,436,0,0,0,1,48,0,spammer
42,0,0,0,0,29,82,0,1,1,85,0,spammer
579,116,652,58,0,74,0,0,0,1,44,2,spammer
685,5065,4239,233,3,22473,169,0,1,1,118,7,spammer
847,17,252,7,0,162,0,1,0,1,29,0,spammer
762,114,96,539,0,2624,0,2,3,1,84,9,spammer
155,410,899,9,0,122,0,0,0,1,66,0,spammer
752,3,123,0,0,404,0,1,0,1,25,0,spammer
1694,23,354,0,0,620,0,0,0,1,34,1,spammer
96,229,27,5,1,703,0,2,0,1,80,1,spammer
592,2258,284,331,1,59054,0,1,0,1,78,2,spammer
930,0,1,0,0,806,0,0,0,1,52,0,spammer
121,2,9,0,0,126,0,0,0,1,0,0,spammer
1271,30196,30309,357,50,28807,0,0,0,2,96,5,spammer
1660,3,407,0,0,4,859,0,1,1,60,1,spammer
355,68,63,853,0,7379,0,2,1,1,68,4,spammer
326,62,289,8,0,644,102263,0,1,1,106,0,spammer
511,2,5,0,0,2606,0,0,0,1,46,0,spammer
478,920,521,1232,0,4841,0,0,0,1,100,7,spammer
136,2,3,0,0,290,0,0,0,1,34,3,spammer
1129,440,432,347,6,5535,0,1,0,1,55,6,spammer
533,1554,1567,638,0,11764,0,1,0,1,55,6,spammer
167,475,679,8,0,587,0,0,0,1,60,0,spammer
212,0,281,0,0,107,0,0,0,1,37,2,spammer
145,0,334,0,0,730,0,0,0,1,47,4,spammer
345,458,431,4,0,1569,316,0,1,1,118,7,spammer
93,476,1601,1,0,2311,408,0,1,1,59,0,spammer
1163,14,48,5,0,84,0,0,0,2,60,2,spammer
1465,3,384,0,0,1002,0,0,0,1,60,0,spammer
13,2,5,0,0,25,5930,0,1,1,75,0,spammer
456,959,2004,2453,0,23929,0,1,0,1,55,6,spammer
83,230,197,225,0,382,0,0,0,1,59,3,spammer
500,2172,2197,198,3,3788,0,1,0,1,55,6,spammer
510,6,688,12,0,110,10,0,1,1,50,0,spammer
152,1247,1984,0,19,2629,0,0,0,1,40,0,spammer
16,0,5,0,0,13,10070,0,1,1,50,0,spammer
970,30,67,4,0,939,0,0,0,1,44,0,spammer
794,180,143,2,0,10343,1,1,2,1,110,2,spammer
139,210,69,0,0,1178,0,0,0,1,55,0,spammer
213,0,0,0,0,582,0,0,0,1,37,0,spammer
84,494,1592,1,0,2507,2739,0,1,1,40,0,spammer
138,481,557,10,0,447,0,0,0,1,64,0,spammer
1061,214,217,156,0,7266,0,2,1,1,77,6,spammer
747,327,357,49,1,892,0,0,0,1,59,3,spammer
208,657,348,236,1,2627,0,1,0,1,55,6,spammer
31,6,34,0,0,32,0,0,0,1,33,0,spammer
939,733,582,6,4,33704,0,1,0,1,80,8,spammer
89,0,9,0,0,399,0,1,0,1,23,0,spammer
642,2,446,0,0,549,0,0,0,1,48,2,spammer
1399,1,310,0,0,39,0,0,0,2,75,4,spammer
519,1143,2000,26,0,3731,528,0,1,1,118,7,spammer
1622,148,1926,31,1,2067,0,0,0,1,62,0,spammer
1019,0,3,0,0,714,0,0,0,1,63,0,spammer
79,0,1,0,0,5,0,0,0,1,78,0,spammer
153,260,104,9,0,1906,97,0,1,1,118,7,spammer
831,67,84,24,0,32,0,0,0,1,44,2,spammer
684,14854,0,0,34,7811,13,0,1,1,52,0,spammer
1517,2,3,0,1,26,0,0,0,2,60,2,spammer
1758,2134,2333,33,1,917,1,1,1,1,61,0,spammer
1017,1258,424,652,0,25368,0,2,1,1,79,2,spammer
825,56,47,10,0,1684,0,0,0,2,63,6,spammer
7,18,114,0,0,72,0,1,0,1,50,0,spammer
1202,20,68,0,0,50,0,0,0,1,42,0,spammer
112,307,437,4,0,289,338,0,1,1,33,2,spammer
666,571,301,44,0,9482,0,1,0,1,63,3,spammer
87,88,92,1304,0,4706,2,0,1,1,69,8,spammer
84,72,2004,114,0,1485,1648,0,1,1,114,4,spammer
918,1,241,0,0,105,0,1,0,1,24,0,spammer
1395,1,106,1,0,842,0,0,0,1,33,4,spammer
83,17,0,28,0,552,0,0,0,1,42,3,spammer
98,1872,1693,10,1,2300,0,2,0,1,93,2,spammer
79,448,1517,1,0,2362,934,0,1,1,41,0,spammer
267,289,305,0,0,1039,0,2,0,1,45,0,spammer
789,2,10,1,0,52,0,0,0,1,36,1,spammer
713,298,284,6830,2,18576,2,1,1,1,65,2,spammer
783,1,3,0,0,2069,0,0,0,1,22,0,spammer
71,405,1407,1,0,2001,2373,0,1,1,46,0,spammer
138,17,39,2,0,203,0,2,0,1,89,2,spammer
77,2,14,0,0,151,0,0,0,1,58,1,spammer
86,353,1386,1,1,2249,1413,0,1,1,48,4,spammer
1131,0,1,0,0,2635,0,0,0,1,47,0,spammer
255,0,3,0,0,154,0,0,0,1,49,15,spammer
216,219,269,1195,0,4627,0,2,1,1,78,6,spammer
463,1752,1729,943,6,21260,0,1,0,1,55,6,spammer
833,0,0,0,0,79,0,1,0,1,27,0,spammer
501,234,358,442,3,33392,0,1,1,1,71,3,spammer
1522,0,0,0,0,16,0,0,0,2,59,2,spammer
472,8958,9153,361,4,10606,0,0,0,1,75,2,spammer
11,29,1175,1,1,303,6,0,1,1,73,0,spammer
903,943,1250,278,0,8555,0,1,0,1,55,6,spammer
589,0,6,0,0,125,0,0,0,2,40,2,spammer
33,0,14,0,0,177,0,0,0,1,42,0,spammer
491,0,0,1,0,1237,0,0,0,1,29,0,spammer
381,2268,2377,2,2,11393,703,0,1,1,118,7,spammer
77,452,434,0,0,759,2,0,1,1,41,0,spammer
226,8,1860,0,0,3240,0,0,0,1,59,0,spammer
1612,8,334,9,0,250,53,1,1,1,57,0,spammer
86,0,0,0,0,87,0,1,0,1,29,0,spammer
489,2333,2207,237,3,30789,0,1,1,1,110,8,spammer
806,9,318,0,0,115,0,0,0,2,12,0,spammer
121,470,351,0,1,788,0,0,0,1,30,0,spammer
1378,417,517,0,5,2478,0,0,0,1,15,0,spammer
657,6,23,2,0,23,0,0,0,1,37,0,spammer
81,231,394,0,1,2576,0,0,0,1,29,0,spammer
680,0,1,1,0,29,0,0,0,1,31,0,spammer
1511,32,19,0,0,1170,0,0,0,1,27,0,spammer
937,0,6,0,0,1021,0,0,0,2,57,0,spammer
13,10,34,1,0,243,0,1,0,1,85,0,spammer
943,974,416,242,0,6406,0,1,0,1,40,4,spammer
583,1640,1221,550,0,9406,97,1,2,1,140,0,spammer
813,2,285,0,0,170,2,0,1,2,88,29,spammer
8,118,422,18,0,56,725,3,1,1,118,4,spammer
956,760,1118,1544,2,30044,0,1,0,1,59,2,spammer
1560,2,338,0,0,432,0,0,0,2,51,20,spammer
830,51,430,16,0,320,0,0,0,1,31,0,spammer
660,1165,596,380,0,3402,0,1,0,2,57,3,spammer
139,34,110,3,0,299,0,0,0,1,44,2,spammer
676,26709,82,1758,42,58130,0,0,1,1,9,2,spammer
211,1,8,0,0,733,0,0,0,1,39,0,spammer
1036,2224,143,3462,0,23841,0,0,0,1,101,8,spammer
25,1651,1643,66,1,431,34,0,1,1,44,0,spammer
947,963,425,259,0,7275,0,1,0,1,49,3,spammer
1580,4,15,1,0,243,0,0,0,1,38,2,spammer
118,274,366,1933,0,1108,0,1,0,1,55,6,spammer
292,922,307,8460,1,50155,0,1,0,1,55,6,spammer
941,4,2002,8,0,966,0,0,0,1,18,2,spammer
448,1,286,0,0,299,0,0,0,1,68,4,spammer
733,613,442,3542,0,7245,0,1,0,1,55,6,spammer
803,6140,181,16,29,5606,0,0,0,1,101,8,spammer
1008,11,4,0,0,151,0,0,0,1,48,2,spammer
832,1,9,0,0,501,0,0,0,1,33,0,spammer
1032,165,286,0,0,139,10,1,1,1,116,0,spammer
109,89,3,0,0,4677,0,0,0,1,41,5,spammer
679,7470,0,0,43,2202,4,1,1,1,70,5,spammer
973,1651,818,950,0,56422,0,1,3,1,108,6,spammer
66,545,479,1007,0,3067,0,0,0,1,60,4,spammer
561,6,43,0,0,599,0,0,0,1,44,1,spammer
1680,10,65,6,0,40,0,0,0,1,62,0,spammer
155,0,0,0,0,104,0,0,0,1,45,0,spammer
269,1,16,0,0,82,0,0,0,1,51,2,spammer
1231,9,66,10,0,17,0,0,0,1,55,3,spammer
262,45,286,0,2,10511,0,3,0,1,43,0,spammer
92,489,1687,1,0,2549,2460,0,1,1,43,0,spammer
93,442,1788,1,0,2603,2429,0,1,1,28,0,spammer
140,9,30,0,0,134,114310,0,1,1,106,0,spammer
905,1395,677,450,3,83118,0,1,1,1,106,1,spammer
1264,24,36,0,1,810,0,0,0,2,24,0,spammer
1610,2,215,0,0,89,9,1,1,1,59,0,spammer
224,1201,1184,1025,0,7240,0,1,0,1,55,6,spammer
129,2390,2372,74,3,8882,0,0,0,1,75,2,spammer
425,224,359,4529,1,3115,0,1,0,1,55,6,spammer
4,13,31,0,0,5,0,0,0,1,76,4,spammer
3,484,559,0,0,1009,291,0,1,1,118,7,spammer
477,0,0,0,0,139,0,0,0,1,44,0,spammer
235,0,12,0,0,1,0,0,0,1,0,0,spammer
94,464,1631,1,0,2541,814,0,1,1,48,0,spammer
683,412,281,2,0,3445,39,0,1,1,118,7,spammer
1028,230,197,3,0,4192,0,1,0,1,80,3,spammer
999,697,672,471,10,29372,0,2,0,1,63,1,spammer
178,6593,117,6,0,586,0,0,0,1,35,6,spammer
561,45,391,6,0,250,0,0,0,1,75,2,spammer
1017,1921,2112,7067,2,15187,0,1,0,1,55,6,spammer
1455,14,461,0,3,49,0,0,0,2,63,2,spammer
1282,1652,568,249,0,7707,0,1,0,1,55,6,spammer
1045,338,319,68,1,19942,1,1,1,1,76,4,spammer
357,701,816,210,4,5992,0,1,0,1,55,6,spammer
386,160,144,810,0,3485,0,1,0,1,118,3,spammer
525,0,1,0,0,2172,0,0,0,1,22,0,spammer
16,210,247,6,0,506,0,0,0,1,37,0,spammer
1291,16,83,6,0,360,2036,0,1,1,74,4,spammer
345,18,1909,0,0,633,0,0,0,1,59,0,spammer
14,0,5,0,0,26,3898,0,1,1,75,0,spammer
192,3037,2429,26,0,3271,135,0,1,1,118,7,spammer
718,479,263,1762,1,5595,0,0,0,1,44,2,spammer
93,407,1663,1,1,2556,1253,0,1,1,32,0,spammer
664,3093,3444,1,0,16108,102195,0,1,1,106,0,spammer
967,124,273,4,0,352,0,0,0,1,46,1,non-spammer
177,112,248,3055,0,14899,0,1,0,1,115,9,non-spammer
708,103,107,1,1,1080,0,0,0,1,63,0,non-spammer
7,0,0,37,0,38,2142,0,1,1,60,0,non-spammer
1376,1039,1936,927,2,13713,0,1,1,1,95,4,non-spammer
395,4,28,0,1,6027,0,3,0,1,50,0,non-spammer
1085,412,475,1,10,5357,0,0,0,1,83,0,non-spammer
757,111,139,0,0,413,0,0,0,1,67,1,non-spammer
703,2046,2244,45,22,1138,2,0,2,1,73,0,non-spammer
1374,30,108,189,0,3978,0,0,1,1,75,4,non-spammer
1204,146,398,77,4,1658,0,4,0,1,98,0,non-spammer
405,2351,2345,0,1,3021,0,0,0,1,50,3,non-spammer
51,163,348,0,1,1307,0,1,0,2,92,0,non-spammer
1717,339,324,25,7,9716,0,0,0,1,24,0,non-spammer
1644,2,11,1,0,86,0,0,0,1,30,0,non-spammer
1603,7212,6460,5,129,21438,0,0,1,1,69,3,non-spammer
1055,1334,743,35,6,22257,0,0,0,1,66,3,non-spammer
1402,1177,391,29,1,29563,0,0,0,1,19,0,non-spammer
1,139,262,19,0,226,2,1,1,1,51,5,non-spammer
1655,120,321,2494,1,5299,0,0,0,1,52,0,non-spammer
286,48,49,2,0,904,0,2,1,1,96,0,non-spammer
1220,1059,1992,1851,7,12458,60269,1,1,1,102,0,non-spammer
981,176,405,452,2,25738,70,0,1,1,109,0,non-spammer
1697,495,102,0,13,6550,0,0,0,1,67,0,non-spammer
90,0,1,0,0,169,6173,0,1,1,40,0,non-spammer
1473,3141,2030,1,53,52738,0,0,1,1,72,0,non-spammer
131,16,1,0,2,26127,0,0,0,1,58,0,non-spammer
8,13,48,1,0,55,0,1,0,1,81,0,non-spammer
21,12,20,0,2,14083,0,0,0,1,91,0,non-spammer
41,697,712,17,0,3937,0,0,1,1,30,7,non-spammer
920,115,104,4,0,3011,0,0,0,1,82,0,non-spammer
63,3,2,0,0,105,0,0,1,1,40,4,non-spammer
189,1579,9,0,1,53548,0,0,0,1,114,1,non-spammer
125,18,0,1,0,12801,0,0,0,1,114,0,non-spammer
619,125,73,538,1,5350,0,0,0,1,36,0,non-spammer
353,5928,6052,14,24,4703,0,0,0,1,78,0,non-spammer
296,2926,2822,38,55,16390,34,5,2,1,118,0,non-spammer
1713,9608,10168,242,26,7000,0,5,0,1,110,0,non-spammer
174,129,410,0,0,19,0,12,0,1,103,0,non-spammer
741,1711,1636,1,3,24723,0,0,0,1,88,9,non-spammer
257,74,72,353,0,2524,0,0,0,1,48,2,non-spammer
201,52,139,6,0,242,0,6,0,1,95,0,non-spammer
1025,151,138,260,1,8756,0,0,0,1,8,0,non-spammer
454,5,1329,1,0,639,0,0,0,1,34,0,non-spammer
1069,84,145,315,1,374466,0,0,0,1,11,0,non-spammer
910,441,895,744,0,4039,0,0,0,1,61,1,non-spammer
1493,6181,6115,64,470,42546,0,0,0,1,110,4,non-spammer
884,1,23,0,0,26,0,0,0,1,13,1,non-spammer
467,1340,668,56,0,26886,0,0,0,1,116,2,non-spammer
267,270,158,3856,2,35202,0,0,1,1,86,2,non-spammer
67,103,17,0,3,29119,0,0,0,1,49,0,non-spammer
1099,268,598,238,1,5128,1,3,1,1,97,1,non-spammer
65,104,1084,0,0,1575,0,0,0,1,114,0,non-spammer
33,267,271,0,0,1688,1276,0,2,1,96,4,non-spammer
868,5,596,0,0,657,0,0,0,1,28,0,non-spammer
287,0,0,45,0,46,8270,0,1,1,60,0,non-spammer
524,382,131,808,0,16448,0,0,0,1,37,0,non-spammer
406,215,205,80,0,4243,0,0,0,1,82,0,non-spammer
1454,329,231,1012,20,44215,16,0,1,1,97,1,non-spammer
643,374,321,619,0,20537,0,0,0,1,70,1,non-spammer
901,620,368,672,2,10300,0,0,0,1,96,1,non-spammer
2001,5019,1413,3925,356,41804,5,0,1,1,109,5,non-spammer
992,125,334,66,0,4228,0,0,0,1,26,0,non-spammer
1744,291,229,0,8,11491,0,0,1,1,46,0,non-spammer
168,669,251,667,19,103661,2,1,1,1,66,0,non-spammer
107,336,347,338,3,6490,1,0,1,1,50,3,non-spammer
1748,240,223,452,0,23213,0,0,0,1,81,0,non-spammer
287,140,172,26,1,1016,0,0,1,1,21,0,non-spammer
1417,3,1415,0,0,659,8,1,1,1,46,5,non-spammer
1955,1182,287,7,135,5058,0,0,0,1,109,0,non-spammer
271,411,386,427,0,6791,0,1,0,1,33,0,non-spammer
113,19,1,2,0,855,0,0,0,1,57,2,non-spammer
1012,440,201,228,1,3180,0,0,0,1,116,0,non-spammer
412,14,74,0,1,184,0,3,0,1,100,0,non-spammer
911,436,1,1,8,59779,0,0,0,1,101,0,non-spammer
985,586,580,102,25,2172,0,1,1,1,94,0,non-spammer
1380,610,751,238,14,4406,1,0,1,1,111,0,non-spammer
706,769,884,1228,10,23007,0,1,0,1,114,0,non-spammer
1254,0,7,0,0,1040,0,1,0,1,34,0,non-spammer
1363,386,347,0,12,3038,0,3,0,1,48,0,non-spammer
150,288,336,0,0,57752,0,0,0,1,23,0,non-spammer
21,3,3,0,0,1999,0,0,0,1,44,2,non-spammer
808,136,424,4723,0,11730,30,1,1,1,76,0,non-spammer
378,65,14,0,0,786,1,0,2,1,98,0,non-spammer
313,223,242,1482,0,6601,870,0,1,1,25,0,non-spammer
2012,262,984,1538,1,8217,3,1,1,1,93,0,non-spammer
1740,20697,338,246,133,9272,0,0,1,1,70,0,non-spammer
1010,180,188,18,14,19176,0,0,0,1,51,0,non-spammer
229,898,1506,54,0,4160,0,0,0,1,13,0,non-spammer
424,2,15,0,0,9,0,1,0,1,28,4,non-spammer
919,539,470,1402,1,15675,5289,0,1,1,86,0,non-spammer
1095,426,2004,0,0,18634,0,0,0,1,29,0,non-spammer
80,73,277,3,0,154,0,0,0,1,48,0,non-spammer
349,179,118,0,0,254,0,0,0,1,81,1,non-spammer
676,257,443,6,0,4434,0,0,0,1,77,0,non-spammer
2,142,132,6,0,101,0,1,1,1,92,2,non-spammer
1442,3007,661,169,3,45330,0,0,0,1,45,0,non-spammer
918,71,49,4,1,10603,2,2,1,1,89,4,non-spammer
685,9216,8206,7,4,21952,0,0,1,2,90,5,non-spammer
1023,401,718,202,1,9543,0,0,0,1,84,0,non-spammer
547,309,211,415,0,1293,0,0,2,1,55,0,non-spammer
1609,420,432,1043,0,11878,0,0,0,1,118,5,non-spammer
125,892,1125,0,3,10695,0,0,0,1,49,0,non-spammer
205,241,237,1372,0,1143,0,2,0,1,33,0,non-spammer
793,965,791,11897,30,38360,0,1,0,1,32,8,non-spammer
66,214,263,26,0,6020,0,0,0,1,22,0,non-spammer
615,37,128,34,0,351,0,0,0,1,82,0,non-spammer
601,261,339,3896,1,5083,0,0,2,1,91,0,non-spammer
1638,652,1590,3813,8,10373,0,0,0,1,64,4,non-spammer
1053,14257,13766,18,27,26120,0,0,0,1,80,0,non-spammer
322,341,306,343,0,3951,0,6,0,1,52,0,non-spammer
576,96,103,15,0,526,1674,1,1,1,74,4,non-spammer
605,412,365,283,0,1493,0,0,0,1,53,0,non-spammer
468,1646,1791,2571,9,18335,0,0,0,1,69,0,non-spammer
544,227,1181,4747,0,7318,0,0,0,1,35,0,non-spammer
785,197,162,1660,1,4699,1,0,1,1,65,0,non-spammer
1289,117,134,131,13,2946,0,0,1,1,29,4,non-spammer
1820,309,236,1094,18,57643,23,0,1,1,33,0,non-spammer
617,106,99,81,0,621,0,0,0,1,81,0,non-spammer
1280,464,812,514,4,78009,0,0,1,1,84,0,non-spammer
1193,11,114,0,0,667,0,0,0,1,35,0,non-spammer
571,12,30,2,0,76,1,0,1,1,77,0,non-spammer
1508,293,180,2,0,3320,1976,0,1,1,112,1,non-spammer
329,72,187,8,0,154,0,0,0,1,82,0,non-spammer
769,6152,6251,0,12,3731,5,0,1,1,79,0,non-spammer
1330,1116,1992,1620,28,17462,0,0,1,1,75,0,non-spammer
768,124,261,0,0,10,0,1,0,1,40,0,non-spammer
784,182,284,252,2,5557,0,2,0,1,57,0,non-spammer
1301,88,238,1271,7,13586,0,0,0,1,25,0,non-spammer
1243,14675,19,0,157,17993,0,0,0,1,66,0,non-spammer
1325,2850,2021,2371,2,26775,8,0,1,1,27,0,non-spammer
518,22,54,1,0,56,0,0,0,1,59,0,non-spammer
636,128,115,48,0,999,0,0,0,1,48,2,non-spammer
550,342,457,1397,0,4685,0,0,0,1,79,0,non-spammer
651,66,5,0,0,1986,0,0,0,1,115,3,non-spammer
434,282,514,0,0,551,0,0,0,1,58,4,non-spammer
67,0,0,0,0,110,0,0,0,1,85,0,non-spammer
771,247,272,5,0,5985,0,0,0,1,82,0,non-spammer
1107,136,191,201,8,13933,0,1,1,1,73,0,non-spammer
236,383,273,130,0,6120,0,0,0,1,70,0,non-spammer
1486,1054,1026,2873,5,41570,0,2,0,1,101,3,non-spammer
1363,101,1683,331,0,1449,0,1,0,1,75,4,non-spammer
755,38,185,1,0,116,7213,0,1,1,93,0,non-spammer
320,902,1490,0,1,59,0,0,0,1,22,3,non-spammer
462,93,109,30,0,2075,0,0,1,1,45,0,non-spammer
742,284,0,0,18,49564,0,0,0,1,29,0,non-spammer
1136,179,108,451,0,21291,0,0,0,1,47,0,non-spammer
398,17044,17726,0,36,21600,0,0,0,1,60,0,non-spammer
550,7904,7520,84,11,96374,0,0,1,2,90,5,non-spammer
172,330,28,3,0,26312,6,0,1,1,62,0,non-spammer
468,479,590,57,0,8285,0,4,0,1,61,1,non-spammer
606,532,440,52,0,14238,3172,0,1,1,61,2,non-spammer
44,21,30,27,0,3842,0,1,0,1,44,11,non-spammer
999,474,440,591,13,3862,0,0,0,1,10,0,non-spammer
846,1099,997,609,1,5499,0,0,0,1,79,0,non-spammer
249,4578,4728,0,9,184854,0,0,0,1,36,1,non-spammer
